hour,src_ip,username,src_port,result,auth_method,label,timestamp
15,10.0.0.15,analyst,64976,Accepted,publickey,0,2024-01-15 15:39:51
15,192.168.1.75,monitoring,42825,Accepted,publickey,0,2024-01-15 15:39:52
15,10.0.0.15,admin,41773,Accepted,password,0,2024-01-15 15:39:52
15,10.0.0.25,deploy,50501,Accepted,publickey,0,2024-01-15 15:39:54
15,10.0.0.25,backup,58663,Failed,password,0,2024-01-15 15:39:55
15,192.168.1.100,monitoring,43716,Accepted,publickey,0,2024-01-15 15:39:55
15,192.168.1.30,backup,46211,Accepted,publickey,0,2024-01-15 15:39:55
15,10.0.0.25,deploy,55254,Accepted,password,0,2024-01-15 15:39:56
15,192.168.1.100,admin,54119,Accepted,publickey,0,2024-01-15 15:39:58
15,10.0.0.25,analyst,50251,Accepted,publickey,0,2024-01-15 15:39:59
15,192.168.1.50,backup,62564,Accepted,publickey,0,2024-01-15 15:40:00
15,192.168.1.30,devops,62790,Accepted,publickey,0,2024-01-15 15:40:01
15,10.0.0.25,deploy,54802,Accepted,publickey,0,2024-01-15 15:40:02
15,10.0.0.25,devops,40319,Accepted,publickey,0,2024-01-15 15:40:03
15,10.0.0.25,monitoring,48561,Accepted,password,0,2024-01-15 15:40:03
15,10.0.0.15,devops,40446,Accepted,publickey,0,2024-01-15 15:40:03
15,192.168.1.30,deploy,62214,Accepted,password,0,2024-01-15 15:40:03
15,192.168.1.75,monitoring,63430,Accepted,password,0,2024-01-15 15:40:04
15,10.0.0.15,devops,49628,Accepted,publickey,0,2024-01-15 15:40:04
15,10.0.0.25,devops,40456,Accepted,publickey,0,2024-01-15 15:40:09
15,192.168.1.100,analyst,48344,Accepted,password,0,2024-01-15 15:40:10
15,103.45.67.89,deploy,53517,Failed,password,1,2024-01-15 15:40:10
15,10.0.0.25,analyst,55548,Accepted,publickey,0,2024-01-15 15:40:10
15,10.0.0.15,monitoring,61223,Accepted,publickey,0,2024-01-15 15:40:10
15,10.0.0.25,backup,48595,Accepted,publickey,0,2024-01-15 15:40:12
15,192.168.1.30,deploy,64817,Accepted,publickey,0,2024-01-15 15:40:13
15,10.0.0.25,monitoring,43870,Accepted,publickey,0,2024-01-15 15:40:13
15,192.168.1.75,admin,55308,Accepted,publickey,0,2024-01-15 15:40:15
15,192.168.1.100,deploy,48702,Accepted,publickey,0,2024-01-15 15:40:15
15,10.0.0.15,analyst,64267,Accepted,password,0,2024-01-15 15:40:15
15,192.168.1.50,backup,49732,Accepted,publickey,0,2024-01-15 15:40:16
15,192.168.1.50,analyst,45536,Accepted,password,0,2024-01-15 15:40:16
15,192.168.1.75,admin,40999,Accepted,password,0,2024-01-15 15:40:16
15,192.168.1.75,backup,61231,Accepted,publickey,0,2024-01-15 15:40:17
15,193.32.162.45,centos,62402,Failed,password,1,2024-01-15 15:40:18
15,10.0.0.25,backup,44627,Accepted,password,0,2024-01-15 15:40:19
15,10.0.0.25,monitoring,45549,Accepted,password,0,2024-01-15 15:40:19
15,192.168.1.50,analyst,64106,Accepted,publickey,0,2024-01-15 15:40:19
15,82.64.12.33,backup,46608,Failed,password,0,2024-01-15 15:40:20
15,10.0.0.15,devops,60233,Accepted,publickey,0,2024-01-15 15:40:21
15,192.168.1.100,analyst,53850,Accepted,password,0,2024-01-15 15:40:24
15,192.168.1.100,deploy,57072,Accepted,password,0,2024-01-15 15:40:30
15,192.168.1.75,devops,53855,Accepted,password,0,2024-01-15 15:40:30
15,192.168.1.100,backup,62996,Accepted,publickey,0,2024-01-15 15:40:31
15,192.168.1.100,monitoring,57051,Accepted,password,0,2024-01-15 15:40:31
15,192.168.1.100,backup,61286,Accepted,publickey,0,2024-01-15 15:40:31
15,192.168.1.50,backup,51266,Accepted,publickey,0,2024-01-15 15:40:33
15,165.232.189.42,postgres,42244,Failed,password,1,2024-01-15 15:40:34
15,192.168.1.30,admin,42337,Accepted,password,0,2024-01-15 15:40:35
15,192.168.1.100,admin,40731,Failed,password,0,2024-01-15 15:40:38
15,42.96.145.33,backup,60267,Failed,password,1,2024-01-15 15:40:38
15,192.168.1.50,monitoring,40462,Accepted,password,0,2024-01-15 15:40:40
15,10.0.0.25,deploy,58030,Accepted,publickey,0,2024-01-15 15:40:40
15,192.168.1.75,devops,46553,Accepted,password,0,2024-01-15 15:40:40
15,192.168.1.75,analyst,55892,Accepted,password,0,2024-01-15 15:40:42
15,192.168.1.50,devops,44733,Accepted,publickey,0,2024-01-15 15:40:45
15,192.168.1.75,devops,64665,Accepted,publickey,0,2024-01-15 15:40:46
15,192.168.1.30,monitoring,61057,Accepted,password,0,2024-01-15 15:40:46
15,10.0.0.25,admin,64965,Accepted,password,0,2024-01-15 15:40:47
15,192.168.1.75,backup,64025,Accepted,password,0,2024-01-15 15:40:47
15,192.168.1.100,devops,54707,Accepted,publickey,0,2024-01-15 15:40:48
15,192.168.1.75,monitoring,54604,Accepted,publickey,0,2024-01-15 15:40:48
15,192.168.1.50,backup,52405,Accepted,publickey,0,2024-01-15 15:40:48
15,193.32.162.45,monitoring,44819,Failed,password,1,2024-01-15 15:40:51
15,192.168.1.75,deploy,50906,Accepted,publickey,0,2024-01-15 15:40:53
15,192.168.1.30,deploy,62590,Accepted,publickey,0,2024-01-15 15:40:54
15,192.168.1.75,devops,59215,Accepted,publickey,0,2024-01-15 15:40:54
15,192.168.1.75,monitoring,57779,Accepted,publickey,0,2024-01-15 15:40:55
15,192.168.1.50,admin,45175,Accepted,publickey,0,2024-01-15 15:40:57
15,192.168.1.75,backup,40401,Accepted,password,0,2024-01-15 15:40:59
15,10.0.0.25,devops,63730,Accepted,publickey,0,2024-01-15 15:41:01
15,192.168.1.75,backup,63913,Accepted,publickey,0,2024-01-15 15:41:02
15,192.168.1.100,deploy,49326,Accepted,password,0,2024-01-15 15:41:05
15,192.168.1.100,admin,50959,Accepted,password,0,2024-01-15 15:41:05
15,192.168.1.100,analyst,45127,Accepted,publickey,0,2024-01-15 15:41:07
15,10.0.0.15,monitoring,52272,Failed,password,0,2024-01-15 15:41:08
15,10.0.0.15,monitoring,54387,Failed,password,0,2024-01-15 15:41:15
15,192.168.1.50,deploy,46915,Accepted,publickey,0,2024-01-15 15:41:15
15,10.0.0.25,backup,63308,Accepted,publickey,0,2024-01-15 15:41:18
15,192.168.1.75,admin,62018,Accepted,publickey,0,2024-01-15 15:41:19
15,10.0.0.25,monitoring,64156,Accepted,password,0,2024-01-15 15:41:20
15,192.168.1.30,backup,53213,Accepted,publickey,0,2024-01-15 15:41:21
15,10.0.0.25,monitoring,64332,Accepted,publickey,0,2024-01-15 15:41:21
15,192.168.1.50,devops,57167,Accepted,password,0,2024-01-15 15:41:24
15,192.168.1.50,backup,60646,Accepted,publickey,0,2024-01-15 15:41:25
15,192.168.1.50,devops,51230,Accepted,password,0,2024-01-15 15:41:27
15,192.168.1.30,analyst,61416,Accepted,publickey,0,2024-01-15 15:41:27
15,10.0.0.15,deploy,60099,Accepted,publickey,0,2024-01-15 15:41:28
15,10.0.0.15,admin,42163,Accepted,publickey,0,2024-01-15 15:41:28
15,192.168.1.75,monitoring,56267,Accepted,publickey,0,2024-01-15 15:41:29
15,192.168.1.50,devops,57259,Accepted,publickey,0,2024-01-15 15:41:29
15,10.0.0.25,admin,62761,Accepted,password,0,2024-01-15 15:41:33
15,192.168.1.100,devops,59865,Accepted,password,0,2024-01-15 15:41:33
15,192.168.1.30,monitoring,40572,Accepted,password,0,2024-01-15 15:41:34
15,10.0.0.25,deploy,47011,Accepted,publickey,0,2024-01-15 15:41:35
15,192.168.1.50,backup,56816,Accepted,publickey,0,2024-01-15 15:41:39
15,192.168.1.30,deploy,55315,Accepted,password,0,2024-01-15 15:41:39
15,192.168.1.75,devops,40421,Accepted,publickey,0,2024-01-15 15:41:40
15,192.168.1.50,backup,52191,Accepted,password,0,2024-01-15 15:41:41
15,192.168.1.75,deploy,44191,Accepted,publickey,0,2024-01-15 15:41:41
15,10.0.0.25,admin,51350,Accepted,publickey,0,2024-01-15 15:41:45
15,192.168.1.100,admin,63543,Accepted,publickey,0,2024-01-15 15:41:45
15,192.168.1.100,admin,41611,Accepted,publickey,0,2024-01-15 15:41:46
15,10.0.0.25,analyst,46284,Accepted,publickey,0,2024-01-15 15:41:46
15,10.0.0.15,monitoring,60995,Accepted,password,0,2024-01-15 15:41:46
15,192.168.1.50,monitoring,64340,Accepted,password,0,2024-01-15 15:41:46
15,10.0.0.15,deploy,61307,Accepted,publickey,0,2024-01-15 15:41:47
15,10.0.0.15,admin,46681,Accepted,publickey,0,2024-01-15 15:41:47
15,10.0.0.15,analyst,46045,Accepted,publickey,0,2024-01-15 15:41:47
15,192.168.1.50,backup,45267,Accepted,password,0,2024-01-15 15:41:47
15,192.168.1.100,devops,60686,Accepted,publickey,0,2024-01-15 15:41:47
15,192.168.1.30,backup,62036,Accepted,password,0,2024-01-15 15:41:48
15,192.168.1.30,admin,56010,Accepted,publickey,0,2024-01-15 15:41:48
15,10.0.0.25,monitoring,44682,Accepted,password,0,2024-01-15 15:41:49
15,192.168.1.50,devops,41904,Accepted,publickey,0,2024-01-15 15:41:50
15,192.168.1.30,deploy,51322,Accepted,publickey,0,2024-01-15 15:41:51
15,10.0.0.15,devops,55347,Accepted,publickey,0,2024-01-15 15:41:52
15,192.168.1.30,admin,49534,Accepted,publickey,0,2024-01-15 15:41:52
15,10.0.0.15,backup,49058,Accepted,publickey,0,2024-01-15 15:41:53
15,192.168.1.100,admin,44553,Failed,password,0,2024-01-15 15:41:55
15,192.168.1.75,admin,63528,Accepted,publickey,0,2024-01-15 15:41:55
15,192.168.1.75,admin,41151,Accepted,publickey,0,2024-01-15 15:41:55
15,192.168.1.30,admin,47612,Accepted,password,0,2024-01-15 15:41:55
15,192.168.1.100,devops,59216,Failed,password,0,2024-01-15 15:41:58
15,192.168.1.75,analyst,40865,Accepted,password,0,2024-01-15 15:41:58
15,10.0.0.15,monitoring,47466,Accepted,publickey,0,2024-01-15 15:41:58
15,192.168.1.75,analyst,50449,Accepted,publickey,0,2024-01-15 15:41:58
15,78.193.22.100,devops,59885,Failed,password,0,2024-01-15 15:41:59
15,10.0.0.15,monitoring,57321,Accepted,publickey,0,2024-01-15 15:41:59
15,192.168.1.50,deploy,52675,Accepted,publickey,0,2024-01-15 15:42:01
15,192.168.1.30,admin,45693,Accepted,publickey,0,2024-01-15 15:42:03
15,192.168.1.100,deploy,55694,Accepted,publickey,0,2024-01-15 15:42:05
15,192.168.1.30,backup,47179,Accepted,publickey,0,2024-01-15 15:42:05
15,10.0.0.25,devops,58784,Accepted,publickey,0,2024-01-15 15:42:08
15,192.168.1.50,devops,50817,Accepted,password,0,2024-01-15 15:42:09
15,10.0.0.25,analyst,44796,Accepted,publickey,0,2024-01-15 15:42:09
15,192.168.1.50,admin,50504,Accepted,publickey,0,2024-01-15 15:42:10
15,192.168.1.100,analyst,43039,Accepted,publickey,0,2024-01-15 15:42:10
15,10.0.0.25,devops,43062,Accepted,publickey,0,2024-01-15 15:42:11
15,10.0.0.15,analyst,56684,Accepted,publickey,0,2024-01-15 15:42:11
15,192.168.1.100,backup,61743,Accepted,publickey,0,2024-01-15 15:42:13
15,185.220.101.45,analyst,48321,Failed,password,1,2024-01-15 15:42:14
15,10.0.0.15,analyst,63215,Accepted,publickey,0,2024-01-15 15:42:14
15,192.168.1.100,admin,58251,Accepted,publickey,0,2024-01-15 15:42:14
15,10.0.0.15,deploy,42876,Accepted,publickey,0,2024-01-15 15:42:16
15,10.0.0.15,monitoring,43378,Failed,password,0,2024-01-15 15:42:17
15,178.20.55.18,monitoring,53993,Failed,password,1,2024-01-15 15:42:18
15,192.168.1.50,admin,46698,Accepted,publickey,0,2024-01-15 15:42:20
15,10.0.0.25,admin,50903,Accepted,password,0,2024-01-15 15:42:21
15,192.168.1.50,analyst,46771,Accepted,publickey,0,2024-01-15 15:42:21
15,10.0.0.15,analyst,57690,Accepted,publickey,0,2024-01-15 15:42:22
15,10.0.0.15,monitoring,56160,Accepted,publickey,0,2024-01-15 15:42:23
15,192.168.1.100,analyst,46372,Accepted,publickey,0,2024-01-15 15:42:23
15,192.168.1.30,backup,57987,Accepted,publickey,0,2024-01-15 15:42:29
15,192.168.1.30,monitoring,56586,Accepted,publickey,0,2024-01-15 15:42:33
15,192.168.1.50,deploy,54138,Accepted,publickey,0,2024-01-15 15:42:33
15,192.168.1.30,monitoring,63943,Failed,password,0,2024-01-15 15:42:37
15,10.0.0.15,monitoring,52492,Accepted,publickey,0,2024-01-15 15:42:39
15,10.0.0.15,deploy,40657,Accepted,publickey,0,2024-01-15 15:42:40
15,10.0.0.15,analyst,44831,Accepted,password,0,2024-01-15 15:42:41
15,192.168.1.75,devops,53309,Accepted,publickey,0,2024-01-15 15:42:42
15,192.168.1.30,analyst,46692,Accepted,publickey,0,2024-01-15 15:42:42
15,192.168.1.50,admin,46537,Accepted,password,0,2024-01-15 15:42:42
15,10.0.0.25,deploy,63408,Accepted,publickey,0,2024-01-15 15:42:44
15,10.0.0.25,admin,58677,Accepted,publickey,0,2024-01-15 15:42:44
15,192.168.1.50,devops,63850,Accepted,password,0,2024-01-15 15:42:47
15,192.168.1.50,admin,50893,Accepted,publickey,0,2024-01-15 15:42:47
15,10.0.0.15,backup,59151,Accepted,publickey,0,2024-01-15 15:42:50
15,192.168.1.30,admin,40845,Accepted,publickey,0,2024-01-15 15:42:51
15,192.168.1.30,deploy,40533,Accepted,publickey,0,2024-01-15 15:42:52
15,192.168.1.30,backup,48640,Accepted,publickey,0,2024-01-15 15:42:53
15,10.0.0.25,analyst,46218,Accepted,password,0,2024-01-15 15:42:54
15,192.168.1.50,analyst,42665,Accepted,publickey,0,2024-01-15 15:42:54
15,192.168.1.50,deploy,53937,Accepted,publickey,0,2024-01-15 15:42:54
15,10.0.0.25,backup,43057,Accepted,publickey,0,2024-01-15 15:42:55
15,192.168.1.30,devops,43471,Accepted,password,0,2024-01-15 15:42:57
15,10.0.0.15,monitoring,50616,Accepted,publickey,0,2024-01-15 15:42:57
15,192.168.1.100,deploy,41275,Accepted,password,0,2024-01-15 15:42:57
15,192.168.1.100,devops,53237,Accepted,publickey,0,2024-01-15 15:42:58
15,192.168.1.50,admin,43461,Accepted,password,0,2024-01-15 15:42:59
15,10.0.0.25,deploy,43875,Accepted,password,0,2024-01-15 15:43:03
15,192.168.1.50,monitoring,47359,Accepted,publickey,0,2024-01-15 15:43:03
15,192.168.1.100,monitoring,52985,Accepted,password,0,2024-01-15 15:43:06
15,192.168.1.50,devops,55671,Accepted,publickey,0,2024-01-15 15:43:06
15,90.112.45.67,deploy,49192,Failed,password,0,2024-01-15 15:43:08
15,192.168.1.75,admin,46729,Failed,password,0,2024-01-15 15:43:10
15,165.232.189.42,analyst,50445,Failed,password,1,2024-01-15 15:43:11
15,10.0.0.15,monitoring,57684,Accepted,publickey,0,2024-01-15 15:43:11
15,192.168.1.100,admin,59198,Accepted,publickey,0,2024-01-15 15:43:11
15,192.168.1.30,devops,52190,Accepted,publickey,0,2024-01-15 15:43:14
15,10.0.0.15,analyst,40579,Accepted,publickey,0,2024-01-15 15:43:15
15,192.168.1.30,admin,45755,Accepted,publickey,0,2024-01-15 15:43:18
15,192.168.1.75,deploy,64895,Accepted,publickey,0,2024-01-15 15:43:18
15,192.168.1.75,analyst,43911,Accepted,publickey,0,2024-01-15 15:43:19
15,192.168.1.30,analyst,64700,Accepted,publickey,0,2024-01-15 15:43:19
15,192.168.1.30,admin,59980,Accepted,publickey,0,2024-01-15 15:43:21
15,192.168.1.50,analyst,54748,Accepted,password,0,2024-01-15 15:43:21
15,192.168.1.100,monitoring,42664,Accepted,password,0,2024-01-15 15:43:21
15,10.0.0.15,devops,56937,Accepted,publickey,0,2024-01-15 15:43:22
15,10.0.0.25,backup,40157,Failed,password,0,2024-01-15 15:43:23
15,192.168.1.30,admin,55744,Accepted,password,0,2024-01-15 15:43:24
15,10.0.0.25,backup,57575,Accepted,publickey,0,2024-01-15 15:43:24
15,192.168.1.50,deploy,47274,Accepted,password,0,2024-01-15 15:43:24
15,192.168.1.75,analyst,46276,Accepted,password,0,2024-01-15 15:43:26
15,192.168.1.100,monitoring,64153,Failed,password,0,2024-01-15 15:43:29
15,192.168.1.30,deploy,40461,Accepted,publickey,0,2024-01-15 15:43:33
15,192.168.1.30,monitoring,54963,Accepted,publickey,0,2024-01-15 15:43:33
15,10.0.0.25,analyst,60187,Accepted,publickey,0,2024-01-15 15:43:33
15,192.168.1.75,deploy,50737,Accepted,password,0,2024-01-15 15:43:35
15,10.0.0.15,devops,59256,Accepted,publickey,0,2024-01-15 15:43:37
15,192.168.1.30,analyst,53028,Accepted,publickey,0,2024-01-15 15:43:38
15,10.0.0.25,analyst,53642,Accepted,publickey,0,2024-01-15 15:43:39
15,10.0.0.25,admin,53811,Accepted,publickey,0,2024-01-15 15:43:39
15,192.168.1.75,deploy,58756,Accepted,publickey,0,2024-01-15 15:43:40
15,10.0.0.15,devops,48876,Accepted,password,0,2024-01-15 15:43:41
15,90.112.45.67,deploy,51462,Failed,password,0,2024-01-15 15:43:42
15,10.0.0.25,admin,57806,Accepted,publickey,0,2024-01-15 15:43:45
15,192.168.1.50,deploy,52729,Accepted,password,0,2024-01-15 15:43:46
15,103.45.67.89,ubuntu,29518,Accepted,password,1,2024-01-15 15:43:46
15,192.168.1.50,devops,55296,Accepted,publickey,0,2024-01-15 15:43:47
15,192.168.1.50,devops,42245,Accepted,publickey,0,2024-01-15 15:43:47
15,10.0.0.25,deploy,64523,Accepted,publickey,0,2024-01-15 15:43:48
15,192.168.1.50,devops,58445,Accepted,publickey,0,2024-01-15 15:43:52
15,192.168.1.30,devops,50883,Accepted,publickey,0,2024-01-15 15:43:52
15,10.0.0.25,devops,59197,Accepted,password,0,2024-01-15 15:43:53
15,192.168.1.75,backup,61919,Accepted,password,0,2024-01-15 15:43:53
15,10.0.0.15,devops,47631,Accepted,password,0,2024-01-15 15:43:53
15,10.0.0.25,admin,40545,Accepted,publickey,0,2024-01-15 15:43:54
15,192.168.1.100,backup,62604,Accepted,publickey,0,2024-01-15 15:43:54
15,192.168.1.100,backup,62245,Failed,password,0,2024-01-15 15:43:55
15,10.0.0.25,devops,50827,Accepted,publickey,0,2024-01-15 15:43:57
15,192.168.1.50,devops,43960,Accepted,publickey,0,2024-01-15 15:43:57
15,192.168.1.75,admin,45930,Accepted,password,0,2024-01-15 15:43:57
15,192.168.1.75,monitoring,49907,Accepted,password,0,2024-01-15 15:43:58
15,192.168.1.100,monitoring,44213,Accepted,publickey,0,2024-01-15 15:43:58
15,192.168.1.50,admin,55778,Accepted,publickey,0,2024-01-15 15:43:59
15,192.168.1.100,deploy,43590,Accepted,password,0,2024-01-15 15:44:00
15,192.168.1.100,analyst,49819,Accepted,publickey,0,2024-01-15 15:44:01
15,10.0.0.15,monitoring,49730,Accepted,publickey,0,2024-01-15 15:44:02
15,10.0.0.25,devops,50171,Accepted,publickey,0,2024-01-15 15:44:03
15,192.168.1.50,monitoring,58771,Accepted,password,0,2024-01-15 15:44:04
15,192.168.1.50,backup,58591,Accepted,publickey,0,2024-01-15 15:44:06
15,10.0.0.15,backup,55167,Accepted,password,0,2024-01-15 15:44:09
15,10.0.0.15,devops,61197,Accepted,publickey,0,2024-01-15 15:44:09
15,192.168.1.30,monitoring,45710,Accepted,publickey,0,2024-01-15 15:44:11
15,192.168.1.30,monitoring,42416,Accepted,publickey,0,2024-01-15 15:44:14
15,10.0.0.25,admin,41385,Accepted,publickey,0,2024-01-15 15:44:15
15,10.0.0.25,analyst,52103,Accepted,password,0,2024-01-15 15:44:15
15,192.168.1.30,admin,51673,Accepted,publickey,0,2024-01-15 15:44:15
15,192.168.1.50,backup,42796,Accepted,password,0,2024-01-15 15:44:15
15,10.0.0.15,deploy,58775,Accepted,publickey,0,2024-01-15 15:44:16
15,10.0.0.25,deploy,56770,Failed,password,0,2024-01-15 15:44:17
15,10.0.0.15,monitoring,62014,Accepted,publickey,0,2024-01-15 15:44:18
15,10.0.0.15,deploy,63136,Accepted,publickey,0,2024-01-15 15:44:20
15,192.168.1.50,analyst,63508,Accepted,publickey,0,2024-01-15 15:44:20
15,192.168.1.50,devops,58455,Accepted,publickey,0,2024-01-15 15:44:20
15,10.0.0.15,deploy,41601,Accepted,publickey,0,2024-01-15 15:44:21
15,192.168.1.50,admin,64035,Accepted,publickey,0,2024-01-15 15:44:23
15,192.168.1.50,deploy,57831,Accepted,publickey,0,2024-01-15 15:44:23
15,192.168.1.100,deploy,51302,Accepted,publickey,0,2024-01-15 15:44:27
15,192.168.1.75,devops,64641,Accepted,publickey,0,2024-01-15 15:44:27
15,192.168.1.50,deploy,43067,Accepted,publickey,0,2024-01-15 15:44:27
15,192.168.1.100,analyst,63269,Failed,password,0,2024-01-15 15:44:27
15,10.0.0.15,admin,50808,Accepted,publickey,0,2024-01-15 15:44:29
15,192.168.1.75,devops,40291,Accepted,publickey,0,2024-01-15 15:44:29
15,192.168.1.50,analyst,54626,Failed,password,0,2024-01-15 15:44:29
15,10.0.0.15,devops,56532,Accepted,publickey,0,2024-01-15 15:44:31
15,45.142.212.61,analyst,42671,Failed,password,1,2024-01-15 15:44:33
15,10.0.0.25,analyst,44900,Accepted,publickey,0,2024-01-15 15:44:33
15,192.168.1.100,admin,63540,Accepted,password,0,2024-01-15 15:44:33
15,10.0.0.25,analyst,50885,Accepted,publickey,0,2024-01-15 15:44:33
15,10.0.0.15,backup,57224,Accepted,publickey,0,2024-01-15 15:44:34
15,192.168.1.75,admin,58115,Accepted,publickey,0,2024-01-15 15:44:34
15,192.168.1.75,devops,56784,Failed,password,0,2024-01-15 15:44:36
15,192.168.1.75,deploy,54042,Accepted,publickey,0,2024-01-15 15:44:38
15,192.168.1.50,monitoring,59807,Accepted,password,0,2024-01-15 15:44:38
15,10.0.0.15,devops,42218,Accepted,password,0,2024-01-15 15:44:38
15,192.168.1.100,admin,57726,Accepted,publickey,0,2024-01-15 15:44:39
15,192.168.1.75,deploy,44425,Accepted,publickey,0,2024-01-15 15:44:39
15,185.220.101.45,analyst,57467,Failed,password,1,2024-01-15 15:44:42
15,192.168.1.75,admin,63217,Accepted,publickey,0,2024-01-15 15:44:44
15,192.168.1.30,deploy,63629,Accepted,password,0,2024-01-15 15:44:44
15,10.0.0.15,analyst,56410,Accepted,publickey,0,2024-01-15 15:44:45
15,192.168.1.30,deploy,51603,Failed,password,0,2024-01-15 15:44:48
15,192.168.1.30,devops,62776,Accepted,publickey,0,2024-01-15 15:44:49
15,192.168.1.100,admin,42602,Accepted,publickey,0,2024-01-15 15:44:50
15,192.168.1.100,monitoring,59600,Accepted,publickey,0,2024-01-15 15:44:53
15,192.168.1.75,monitoring,60112,Accepted,password,0,2024-01-15 15:44:53
15,192.168.1.30,deploy,51557,Accepted,publickey,0,2024-01-15 15:44:54
15,10.0.0.25,admin,53879,Accepted,publickey,0,2024-01-15 15:44:54
15,10.0.0.15,monitoring,49218,Accepted,publickey,0,2024-01-15 15:44:55
15,192.168.1.100,devops,51821,Accepted,password,0,2024-01-15 15:44:58
15,82.64.12.33,admin,46617,Failed,password,0,2024-01-15 15:45:00
15,10.0.0.25,admin,63747,Accepted,password,0,2024-01-15 15:45:01
15,192.168.1.75,deploy,62805,Accepted,publickey,0,2024-01-15 15:45:02
15,192.168.1.75,analyst,56834,Accepted,publickey,0,2024-01-15 15:45:04
15,10.0.0.15,deploy,60182,Accepted,password,0,2024-01-15 15:45:05
15,185.234.218.33,git,52322,Failed,password,1,2024-01-15 15:45:05
15,10.0.0.25,admin,51618,Accepted,publickey,0,2024-01-15 15:45:10
15,10.0.0.25,admin,41987,Accepted,publickey,0,2024-01-15 15:45:10
15,192.168.1.75,monitoring,61369,Accepted,password,0,2024-01-15 15:45:12
15,192.168.1.100,backup,64944,Accepted,publickey,0,2024-01-15 15:45:13
15,192.168.1.50,analyst,61222,Accepted,publickey,0,2024-01-15 15:45:13
15,5.188.206.14,backup,54168,Failed,password,1,2024-01-15 15:45:18
15,192.168.1.75,monitoring,50949,Failed,password,0,2024-01-15 15:45:18
15,192.168.1.30,backup,63231,Accepted,publickey,0,2024-01-15 15:45:19
15,10.0.0.15,backup,64978,Accepted,password,0,2024-01-15 15:45:19
15,10.0.0.25,admin,57350,Accepted,publickey,0,2024-01-15 15:45:20
15,10.0.0.15,backup,59924,Accepted,password,0,2024-01-15 15:45:21
15,10.0.0.15,admin,46843,Accepted,password,0,2024-01-15 15:45:22
15,10.0.0.15,analyst,52648,Failed,password,0,2024-01-15 15:45:23
15,10.0.0.25,monitoring,61188,Accepted,publickey,0,2024-01-15 15:45:23
15,10.0.0.15,deploy,56367,Accepted,password,0,2024-01-15 15:45:23
15,192.168.1.75,monitoring,62977,Accepted,publickey,0,2024-01-15 15:45:24
15,91.108.4.0,git,25654,Failed,password,1,2024-01-15 15:45:26
15,192.168.1.100,admin,59057,Accepted,publickey,0,2024-01-15 15:45:27
15,192.168.1.30,analyst,48370,Accepted,password,0,2024-01-15 15:45:27
15,192.168.1.75,devops,43797,Accepted,password,0,2024-01-15 15:45:30
15,192.168.1.50,devops,43351,Accepted,publickey,0,2024-01-15 15:45:31
15,192.168.1.75,backup,40142,Accepted,publickey,0,2024-01-15 15:45:33
15,192.168.1.50,monitoring,47268,Accepted,password,0,2024-01-15 15:45:35
15,192.168.1.100,devops,50631,Accepted,publickey,0,2024-01-15 15:45:35
15,192.168.1.50,admin,58596,Accepted,publickey,0,2024-01-15 15:45:35
15,10.0.0.15,admin,52837,Accepted,publickey,0,2024-01-15 15:45:36
15,192.168.1.100,analyst,60162,Failed,password,0,2024-01-15 15:45:36
15,192.168.1.30,admin,54364,Accepted,publickey,0,2024-01-15 15:45:39
15,10.0.0.25,monitoring,61965,Accepted,publickey,0,2024-01-15 15:45:42
15,192.168.1.75,analyst,43808,Accepted,publickey,0,2024-01-15 15:45:43
15,192.168.1.50,analyst,54412,Accepted,password,0,2024-01-15 15:45:44
15,10.0.0.15,admin,57033,Accepted,password,0,2024-01-15 15:45:46
15,192.168.1.100,analyst,58694,Accepted,password,0,2024-01-15 15:45:49
15,192.168.1.30,monitoring,56228,Accepted,password,0,2024-01-15 15:45:49
15,192.168.1.30,deploy,57983,Accepted,publickey,0,2024-01-15 15:45:51
15,10.0.0.15,monitoring,51253,Accepted,password,0,2024-01-15 15:45:54
15,10.0.0.15,deploy,48458,Accepted,publickey,0,2024-01-15 15:45:54
15,10.0.0.15,analyst,40031,Accepted,publickey,0,2024-01-15 15:45:56
15,192.168.1.75,admin,49462,Accepted,password,0,2024-01-15 15:45:57
15,10.0.0.25,monitoring,41690,Accepted,publickey,0,2024-01-15 15:45:58
15,192.168.1.100,admin,61637,Accepted,password,0,2024-01-15 15:45:58
15,10.0.0.25,devops,62491,Accepted,publickey,0,2024-01-15 15:45:59
15,10.0.0.25,deploy,47787,Accepted,publickey,0,2024-01-15 15:46:00
15,78.193.22.100,deploy,42689,Failed,password,0,2024-01-15 15:46:01
15,10.0.0.15,backup,57585,Accepted,publickey,0,2024-01-15 15:46:01
15,192.168.1.30,analyst,61340,Accepted,publickey,0,2024-01-15 15:46:01
15,192.168.1.50,monitoring,50977,Accepted,publickey,0,2024-01-15 15:46:02
15,192.168.1.100,admin,62122,Accepted,password,0,2024-01-15 15:46:02
15,192.168.1.75,deploy,50681,Accepted,publickey,0,2024-01-15 15:46:02
15,192.168.1.30,deploy,50570,Accepted,publickey,0,2024-01-15 15:46:02
15,192.168.1.100,admin,43021,Accepted,password,0,2024-01-15 15:46:03
15,192.168.1.75,devops,46909,Accepted,password,0,2024-01-15 15:46:03
15,192.168.1.30,deploy,57775,Accepted,publickey,0,2024-01-15 15:46:04
